category,name,nameEN,description,descriptionEN,hours,manager,website,email,phone,fax,weeklyClosing,services,ticketCost,ticketEmail,ticketPhone,ticketHours,ticketReductions,addressStreet,addressLocation,addressCap,addressMunicipalities,addressProvince,addressRegion,addressText,latitude,longitude,photo,accessibility,visibleCopy,sponsor,hidden,unreachable
history,Piazza del Duomo,,"Piazza del Duomo, posta nel centro della città, è anche il suo nucleo originario: corrisponde all'antica cittadella fortificata da cui nasce Cremona. Nella cittadella medievale, protetta della palude del Moso e dal corso del fiume Serio si svolgevano tutte le attività umane, da quella religiosa a quella economica ed era un luogo sicuro in caso di attacco nemico. E' in epoca rinascimentale, durante il lungo e felice periodo della dominazione veneta durato tre secoli e mezzo, che la città acquisisce la fisionomia che ancora oggi caratterizza il centro storico. In quegli anni si attua la trasformazione della piazza del Duomo: l'antica platea è reinterpretata secondo le esigenze funzionali ed estetiche proprie dell'epoca, accogliendo le nuove monumentali costruzioni del Palazzo Comunale, del Torrazzo, del Palazzo Pretorio e del Palazzo Vescovile che insieme configurano il grande invaso sviluppato attorno alla preesistente Cattedrale.I primi interventi sono attuati nelle seconda metà del Quattrocento e riguardano la realizzazione dei portici contigui alle piccole unità edilizie che connotano il lato sud della piazza, richiesti da una precisa delibera della comunità del 1474. E' del 1525 la costruzione del nuovo Palazzo Comunale, edificato sulle rovine del precedente, assieme al coevo Torrazzo, asse di collegamento commerciale tra Porta Serio e Porta Ombriano. Il Palazzo Comunale viene a chiudere ortogonalmente il lato occidentale della piazza, mentre il Palazzo Pretorio, realizzato nel 1547 e il Palazzo Vescovile completano l'assetto della piazza, conferendo più spazio e dignità al lato settentrionale che si stringe attorno al Duomo.",,,,,,,,,,,,,,,Piazza del Duomo,,26100,Crema,CR,,Piazza del Duomo 26100 Crema CR ,,,,,SIRBEC,,,
church,Chiostro dell'Ospedale Maggiore,,"Ubicato all'interno dell'Ospedale Vecchio di Lodi, il chiostro antico oggi ospita la sede del Museo Gorini. Questo meraviglioso chiostro è composto da un portico formato da 16 archi e sormontato da un loggiato racchiuso da archi più piccoli e decorazioni in cotto del Quattrocento. Qui prospetta la sala capitolare che presenta pregevoli pitture eseguite ad affresco da Giulio Ferrari nel 1593. Sul chiostro antico prospetta anche la collezione anatomica Paolo Gorini. Questa raccoglie 166 preparazioni anatomiche prodotte dall'omonimo scienziato, noto medico mummificatore, al quale fu affidata anche la 'preparazione' della salma di Giuseppe Mazzini.",,,,,,,,,,,,,,,"Piazza Ospitale, 10",,26900,Lodi,LO,,"Piazza Ospitale, 10 26900 Lodi LO ",,,,,SIRBEC,,,
church,Chiesa di S. Maria in Betlem,,"Nonostante le consistenti campagne di riedificazione e restauro, S. Maria in Betlem è un tipico esempio di architettura del secolo XII: la facciata a capanna tripartita, il rosso laterizio, il portale in arenaria con decorazioni scolpite a forma di vite intrecciata, di animali reali e fantastici. La chiesa borghigiana, partecipa, insieme con le altre basiliche coeve, a fare di Pavia una città spiccatamente romanica., L'intitolazione richiama il passaggio di pellegrini medievali diretti in Terrasanta: accanto all'edificio si trovava infatti l'Ospedale di Ultraticino, oggi Borgo Ticino, per l'accoglienza dei poveri, dei pellegrini e degli infermi.",,,,,,,,,,,,,,,"Via dei Mille, 102",,27100,Pavia,PV,,"Via dei Mille, 102 27100 Pavia PV ",,,,,SIRBEC,,,
church,Chiesa di S. Agostino,,"La chiesa di Sant'Agostino costituisce il più significativo complesso monastico di età gotica conservato a Como. Fondato all'inizio del XIV secolo dagli Eremitani, divenne immediatamente uno dei più significativi punti di riferimento della vita religiosa comasca sino al momento della soppressione, avvenuta nel 1772. La chiesa è stata modificata nel corso dei secoli, e trasformata nell'Ottocento con pesanti campagne decorative. Di recente un restauro ha ripristinato la situazione originale, portando alla luce la struttura gotica e tracce parziali della decorazione pittorica trecentesca. Organizzata in tre navate con pilastri e archi gotici, e arricchita da cappelle laterali di gusto barocco, la chiesa conserva alla sua destra resti di due chiostri dell'antico monastero.",,,,,,,,,,,,,,,Piazza Giovanni Amendola 22,,22100,Como,CO,,Piazza Giovanni Amendola 22 22100 Como CO ,,,,,SIRBEC,,,
buildings,Palazzo Canossa,,"Palazzo Canossa esibisce sulla omonima piazza una delle facciate più interessanti del centro storico di Mantova. La maniera giuliesca interviene nella composizione del bugnato rustico arricchito da disegni scalfiti nella malta dei conci che ricoprono l'intera facciata. Il portale marmoreo incornicia un portone in legno intagliato. A controllare chi entra due cani in pietra bianca: sono molossi, il simbolo della casata dei marchesi. Il palazzo raggiunge un magnifico equilibrio tra l'imponenza del volume e i dettagli della facciata che narrano storie e miti nelle formelle in stucco.",,,,,,,,,,,,,,,Piazza Canossa,,46100,Mantova,MN,,Piazza Canossa 46100 Mantova MN ,,,,,SIRBEC,,,
buildings,Palazzo Vimercati Sanseverino,,"Ancora oggi proprietà dei Conti Vimercati Sanseverino, che alla fine del Cinquecento lo fecero erigere incorporando le antiche case quattrocentesche della famiglia, il palazzo, con il fasto della nobile fronte che affaccia su via Benzoni, mette in mostra il prestigio del casato. Un grandioso portale d'onore sormontato da un doppio timpano ricurvo spezzato che reca al centro l'imponente stemma dei Vimercati Sanseverino, è il fulcro della composizione. All'interno si apre un'elegante corte porticata attorno alla quale si articolano le ali del palazzo, formata da archi a tutto sesto poggianti su colonne in pietra e ornata da raffinati ferri battuti settecenteschi che fregiano i balconi che qui si affacciano e le cancellate che la separano dallo scenografico giardino retrostante.",,,,,,,,,,,,,,,"Via Benzoni, 9, 11",,26013,Crema,CR,,"Via Benzoni, 9, 11 26013 Crema CR ",,,,,SIRBEC,,,
art,Collezione dei dipinti dal XII al XVI secolo dei Civici Musei d'Arte e Storia di Brescia,,"La collezione dei dipinti comprende tele, tavole e affreschi staccati databili dal XII al XVI secolo; essi provengono in parte da edifici pubblici e privati della città e del territorio e in parte da cospicue collezioni private, donate soprattutto nel corso dell'Ottocento.Un nucleo fondamentale è rappresentato dalle opere, anche di grandi dimensioni, dei protagonisti della pittura bresciana del Rinascimento (Foppa, Moretto, Romanino e Savoldo), alle quali si affiancano capolavori di Raffaello, Lotto e Giacomo Ceruti.",,,,,,,,,,,,,,,"Via dei Musei, 81/b",,25121,Brescia,BS,,"Via dei Musei, 81/b 25121 Brescia BS ",,,,,SIRBEC,,,
art,Collezioni del Museo del Giocattolo e del Bambino di Cormano,,"Nata dalla passione personale del conte Paolo Franzini Tibaldeo la ricca collezione di giochi storici del Museo del Giocattolo e del Bambino è esposta negli ampi spazi del Centro Bì, in via Gianni Rodari 3 a Cormano. La visita è arricchita dalla possibilità di partecipare ai laboratori creativi e ad attività ludico didattiche rivolte principalmente ai bambini.",,,,,,,,,,,,,,,"Via Rodari, 3",,20032,Cormano,MI,,"Via Rodari, 3 20032 Cormano MI ",,,,,SIRBEC,,,
history,Lodi,,"Lodi lega le sue origini alla distruzione di Laus Pompeia, antico villaggio celtico, e in seguito municipium romano. Essendo situata sulla confluenza delle strade che da Piacenza portavano a Milano, e nel punto di incrocio con la strada che da Pavia proseguiva fino a Brescia, Laus era un nodo di primaria importanza e divenne un fiorente borgo commerciale ed agricolo. Dopo essere passata sotto il controllo dei Longobardi (VI-VIII secolo) e successivamente dei Franchi (VIII-IX secolo), il 24 maggio 1111 Laus Pompeia fu rasa al suolo dai milanesi in seguito a un periodo di assedio. Gli accordi di pace prevedevano il divieto di ricostruire gli edifici distrutti. Quasi cinquant'anni dopo, il 3 agosto 1158, la città fu rifondata dall'imperatore Federico I detto Barbarossa non sulle rovine di Laus Pompeia (dove oggi sorge Lodi Vecchio) ma lungo le rive dell'Adda, per consentirle una posizione di maggior controllo sul territorio. L'imperatore accordò a Lodi straordinari privilegi, malgrado i quali la città crebbe con difficoltà: nel 1167 fu obbligata dai milanesi ad aderire alla Lega Lombarda e a partecipare alla battaglia di Legnano del 1176.Nel XIII secolo Lodi continuò a svilupparsi grazie alla protezione di Federico II. A partire dal 1251 si susseguirono le signorie dei Vistarini, Torriani, Visconti, Fissiraga e Vignati, finché nel XIV secolo il Contado di Lodi divenne dipendente dal Ducato di Milano, inizialmente sotto i Visconti che fecero costruire il maestoso castello di Porta Regale (1355-1370) e in seguito sotto gli Sforza che, con Francesco, ampliarono e consolidarono il sistema difensivo mediante la costruzione di due fortificazioni ai capi del ponte sull'Adda.In età rinascimentale si svolsero a Lodi importanti avvenimenti storici: nel 1413 l'antipapa Giovanni XXIII e l'imperatore Sigismondo convocarono dal Duomo di Lodi il Concilio di Costanza, che avrebbe poi risolto lo Scisma d'Occidente. Il 9 aprile 1454, gli Stati preunitari italiani firmarono la Pace di Lodi, che garantì quarant'anni di stabilità politica. Questo segnò anche uno dei periodi più felici della storia lodigiana dal punto di vista culturale, in particolare sotto il vescovato di Carlo Pallavicino.Nelle età successive Lodi cadde sotto il dominio spagnolo, austriaco e francese. Questo corrispose ad un periodo di declino e di rallentamento della crescita demografica, soprattutto in epoca spagnola, quando la città fu ridotta ad una vera e propria fortezza. Il 10 maggio 1796, Napoleone Bonaparte sconfisse gli austriaci nella celebre battaglia del ponte di Lodi, aprendosi la strada per la conquista di Milano. Nella seconda metà dell'Ottocento, la città cominciò ad espandersi all'esterno delle antiche mura medievali, soprattutto in seguito all'apertura della linea ferroviaria Milano - Piacenza nel 1861 e all'insediamento delle prime industrie (tra cui la Polenghi Lombardo nel 1870). Durante la seconda guerra mondiale, i lodigiani giocarono un ruolo importante durante la Resistenza tanto che, quando giunsero gli alleati da Piacenza, trovarono la città completamente libera.Nel XXI secolo, la città è un importante nodo stradale e centro industriale nei settori della cosmesi, dell'artigianato e della produzione lattiero-casearia. È inoltre il punto di riferimento di un territorio prevalentemente votato all'agricoltura e all'allevamento: in virtù di tale peculiarità, Lodi è stata scelta come sede del Parco Tecnologico Padano, uno dei centri di ricerca più qualificati a livello europeo nel campo delle biotecnologie agroalimentari.",,,,,,,,,,,,,,,,,26900,Lodi,LO,, 26900 Lodi LO ,,,,,SIRBEC,,,
art,Collezione d'arte della Villa del Balbianello,,"La villa ospita le collezioni che vi furono allestite dal suo ultimo proprietario, l'esploratore Guido Monzino (1928-1988). Vi sono esposte opere di arte primitiva e delle civiltà extraeuropee, tra cui un cospicuo nucleo di sculture Maya e una notevole raccolta di statuette della dinastia cinese Tang. Il 'Museo delle spedizioni' raccoglie materiali relativi alle esplorazioni di Monzino, in particolare quelle al Polo Nord, da cui provengono le statuette Inuit intagliate nell'osso di tricheco. Notevole anche la collezione di stampe ottocentesche con vedute del lago di Como esposta nella loggia del cardinal Durini.",,,,,,,,,,,,,,,"Via Comoedia, 5",,22016,Lenno,CO,,"Via Comoedia, 5 22016 Lenno CO ",,,,,SIRBEC,,,
church,Chiesa di S. Sigismondo,,"Edificata a partire dal 1463 per volere delle duchessa Bianca Maria Visconti, la Chiesa di S. Sigismondo domina la piccola piazza con la sua sobria facciata rinascimentale scandita da contrafforti e modanature in cotto e conclusa da alti pinnacoli. Stupisce il visitatore per il ricco e appariscente interno splendidamente adornato da affreschi e decorazioni che rivestono integralmente le superfici. L'apparato decorativo compiuto tra il 1535 e il 1570, opera dei più grandi artisti del manierismo cremonese, costituisce uno dei più significativi complessi decorativi cinquecenteschi dell'Italia settentrionale.",,,,,,,,,,,,,,,Largo Visconti Bianca Maria,,26100,Cremona,CR,,Largo Visconti Bianca Maria 26100 Cremona CR ,,,,,SIRBEC,,,
art,Collezioni del Museo delle Culture,,"Le collezioni del Museo delle Culture di Milano si formano a partire dalla seconda metà dell'Ottocento fino ai nostri giorni, grazie a donazioni, lasciti e nuovi acquisti. Comprendono testimonianze culturali del Medio e dell'Estremo Oriente, dell'America Meridionale e Centrale, dell' Africa Occidentale e Centrale, dal 1200 a.C. ai primi del secolo scorso. Particolarmente significative sono le raccolte provenienti dall'Asia Orientale e dalle Ande preispaniche.",,,,,,,,,,,,,,,"Via Tortona, 56",,20121,Milano,MI,,"Via Tortona, 56 20121 Milano MI ",,,,,SIRBEC,,,
church,Santuario dell'Assunta,,"Basta scorrere il catalogo degli artisti che vi lavorarono per cogliere il valore di scrigno del Rinascimento lombardo del santuario dell'Assunta di Morbegno. Tommaso Rodari, Giovan Angelo del Majno, Gaudenzio Ferrari, Fermo Stella: tutti presenti qui nel primo Cinquecento, chiamati dalla confraternita dei Disciplini per celebrare la Vergine, che ricambiò la profonda e intima devozione popolare con numerosi miracoli. Architettura, pittura, scultura, in pietra e in legno si integrano e rimandano echi di influenza bramantesca e leonardesca.E poi la ricchezza, i fasti, i vortici e le fughe prospettiche del Barocco e del Rococò completano la decorazione interna, in un mix di esperienze artistiche dal felice esito.",,,,,,,,,,,,,,,Via Santuario,,23017,Morbegno,SO,,Via Santuario 23017 Morbegno SO ,,,,,SIRBEC,,,
buildings,Castello di Bellaguarda,,"Ben visibile dal fondo valle, il castello di Bellaguarda, con la sua particolare forma triangolare, spicca per il candore della sua pietra nel verde della vegetazione boschiva che riveste il versante fra Tovo e Mazzo: da quella posizione privilegiata era posto a guardia delle vie che conducevano al passo del Mortirolo.A differenza di altre fortificazioni presenti in Valtellina, conserva ancora resti considerevoli delle strutture originarie (secc. XII-XIII), recentemente recuperate grazie ad una intelligente e provvidenziale opera di restauro che ne rendono possibile la visita.",,,,,,,,,,,,,,,"Km 0,400 a monte località Prestino",,23030,Tovo di Sant'Agata,SO,,"Km 0,400 a monte località Prestino 23030 Tovo di Sant'Agata SO ",,,,,SIRBEC,,,
art,Collezione del MIDeC - Museo Internazionale Design Ceramico,,"Il cinquecentesco Palazzo Perabò ospita dal 1971 il museo dedicato alla produzione della ceramica e della ""terraglia forte"" prodotta in ambito lombardo dalla metà dell'Ottocento sino alla contemporaneità. Particolare attenzione è riservata ai manufatti provenienti dalle numerose industrie che si affacciavano sul territorio del Lago maggiore, coinvolgendo anche artisti, designer e scultori di fama internazionale. Non mancano oggetti di epoca antecedente e significative opere eseguite lavorando la terraglia, nata in Inghilterra intorno alla metà del XVIII secolo, che si distingue dalla porcellana per la sua composizione a base di materie prime argillose, meno resistenti ma particolarmente adatte alla decorazione artistica. Essa si diffuse velocemente anche in Italia e, in particolare a Laveno, storico centro propulsore per quest'arte applicata. Qui, infatti, nel 1856 fu fondata la Società Ceramica Italiana (SCI), unitasi nel 1965 con la nota Richard Ginori, che ancora oggi continua a diffondere il made in Italy in tutto il mondo.",,,,,,,,,,,,,,,"Lungolago Perabò, 5",,21014,Laveno-Mombello,VA,,"Lungolago Perabò, 5 21014 Laveno-Mombello VA ",,,,,SIRBEC,,,
